codigo,codigo_produto,descr_detalhada,descricao,url_imagem
03.MP.N.50006,10409717173,-,BASE N08.3.0 REF: FT50 FTIBR POLIETILENO PRETO (ROTOBRASIL - C800344FVPT),https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/0167c6540a81b6d8187f0239d219d6f7/omie___captura_de_tela_2024-11-06_100931__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=c373z%2brggzezNvGG%2f1vsNxCor28%3d
03.MP.N.50100,10409717175,,GRADE DO VENTILADOR ACO 530MM N08 - OBSOLETO,
03.MP.I.50104,10409717177,,GRADE DO VENTILADOR PLASTICO 530X494X30MM N08,
03.MP.N.50106,10409717179,,GRADE 580MM FERRO - FT60 FT80 FT100,
03.MP.N.50110,10409717181,,GRADE 660MM FERRO - FT120 A 240,
03.MP.N.50200,10409717183,,PAINEL FRONTAL N03.0.0 REF: FT160 ABS BRANCO,
03.MP.N.50202,10409717185,,PAINEL FRONTAL N01.0.0 REF: FT40 ABS BRANCO,
03.MP.N.50203,10409717187,,PAINEL FRONTAL N02.0.1 100 REF: FT100 ABS BRANCO,
03.MP.N.50204,10409717189,,PAINEL FRONTAL N02.0.0 REF: FT80 ABS BRANCO,
03.MP.N.50205,10409717191,,PAINEL FRONTAL N03.0.1 240 REF: FT240 ABS BRANCO,
03.MP.N.50207,10409717193,,PAINEL LATERAL DIREITO N07.3.0 REF: FT20 ABS PRETO - TEXTURA COURO - FOSCO,
03.MP.N.50208,10409717195,,PAINEL LATERAL DIREITO N08.2.0 REF: FT50 ABS CINZA,
03.MP.N.50300,10409717197,,TAMPA DE ABS DO CONTROLADOR FT50/70 RECORTADA 13X13 CORTE LASER FRESART,
03.MP.N.50301,10409717199,,TAMPA DE ABS DO CONTROLADOR FT50/70 SEM RECORTE 13X13 CORTE LASER FRESART,
03.MP.N.50304,10409717201,,"TAMPA FECHAMENTO BLOCO DE CONTATO 6,00MM AZUL",
03.MP.N.50307,10409717203,,TAMPA SUPERIOR N07.3.0 REF: FT20 ABS PRETO - TEXTURA COURO - FOSCO,
03.MP.N.50308,10409717205,,"TAMPA SUPERIOR N08.3.1 REF: FT50, FTi35 a FTi75 - COR PRETA - FOSCO - TEXTURA COURO",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/4df408177877e6b3da469c97acc7bf3c/omie___imagem_do_whatsapp_de_2024-10-09_as_155736_f9053170_1__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=viDdGr9OVk7AcGSMAAmjyn6Y9Tk%3d
03.MP.N.50310,10409717208,,PAINEL LATERAL ESQUERDO N07.3.0 REF: FT20 ABS PRETO - TEXTURA COURO - FOSCO,
03.MP.N.50312,10409717210,,TAMPA SUPERIOR VENTILADOR N01.0.0 REF: FT40 ABS BRANCO,
03.MP.N.50313,10409717212,,TAMPA SUPERIOR VENTILADOR N02.0.0 REF: FT80 ABS BRANCO,
03.MP.N.50314,10409717214,,TAMPA SUPERIOR VENTILADOR N03.0 REF: FT160 ABS BRANCO,
03.MP.N.50315,10409717217,,PAINEL FRONTAL VENTILADOR N07.3.1 REF: FT20 ABS PRETO - TEXTURA COURO - FOSCO,
03.MP.N.50317,10409717219,,PAINEL FRONTAL VENTILADOR N08.2.0 REF: FT50 ABS CINZA,
03.MP.N.50400,10409717221,,TELA PROTECAO MALHA 11MM PRETA 120CM X 5000CM MALHA,
04.MP.I.60000,10409717223,CHAVE COMUTADOR KNOB 2NA BOTAO DO PAINEL 3 POSICOES -3 Position Selector Pushbutton CB2-ED33 2N/O BlackSwitch,CHAVE SELETORA KNOB 3 POSICOES 2NA,
03.MP.N.60001,10409717225,,ADAPTADOR CHAVE COMUTADOR KNOB FT50/70,
04.MP.N.60100,10409717227,,BORNE DE PASSAGEM WEG CINZA AZUL VERDE,
03.MP.N.60200,10409717229,,CAIXA APARENTE PROTECAO PLACA MTZ1273N 4X2 SCHNEIDER,
03.MP.N.60201,10409717231,,CAIXA DE PASSAGEM TIGRE CPT15 EMBUTIR DE PAREDE,
03.MP.N.60203,10409717233,,CAIXA QUADRO DE COMANDO EXTERNO PBO 404 GRANDE PARA QUADRO ESPECIAL - PATOLA,
03.MP.N.60204,10409717235,,CAIXA QUADRO EXTERNO SOBREPOR PEQUENA PBO 190 - PATOLA,
03.MC.N.60205,10409717237,,CANALETA PERFURADA,
03.MP.N.60206,10409717239,,CANTONEIRAALUMINIO 50X50 PARADE 2MM COF CT031 FOSCO USO: SUPORTE FT240,
04.MP.I.60300,10409717241,CAPACITOR DE PARTIDA 4000 A 120000 BTU - HARD START HS6,CAPACITOR DE PARTIDA 4.000 A 120.000 BTU - HARD START HS6,
04.MP.I.60301,10409717243,CAPACITOR 05UF REGIME PERMANENTE 05MFD - R-CAPACITOR 44R050 05UF 440V / 450V,CAPACITOR DE REGIME 5MFD 450V,
04.MP.N.60302,10409717245,"CAPACITOR 2,5UF REGIME PERMANENTE 2,5MFD 450V PLASTICO P/ VENTILADOR AXIAL FT20/25/40","CAPACITOR DE REGIME 2,5MFD 450V",
04.MP.I.60303,10409717247,CAPACITOR 35UF REGIME PERMANENTE 35MFD - R-CAPACITOR 44R350 35UF 440V,CAPACITOR DE REGIME 35MFD 440V,
04.MP.N.60304,10409717249,CAPACITOR 3UF REGIME PERMANENTE 3MFD 450V PLASTICO P/ VENTILADOR AXIAL FT50,CAPACITOR DE REGIME 3MFD 450V,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/6d49fc96b2472f33c39fd34acfc2c71d/omie___652ac29a-5a14-406f-b008-81d53a25f71a__conv.jpg?response-content-type=image%2Fjpeg&AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1741876041&Signature=B%2B9u%2FiANtNGBFjU1B7x9y5QCQc0%3D
04.MP.I.60305,10409717251,CAPACITOR 45UF REGIME PERMANENTE 45MFD - R-CAPACITOR 44R450 45UF 440V,CAPACITOR DE REGIME 45MFD 440V,
04.MP.I.60306,10409717253,CAPACITOR 50UF REGIME PERMANENTE 50MFD - R-CAPACITOR 44R500 50UF 440V,CAPACITOR DE REGIME 50MFD 440V,
03.MP.N.60400,10409717255,,"CHAPA ACM CORTADA 24,5X15,5 CHMON/CHTRI FT20 À FT180",
03.MP.N.60401,10409717257,,CHAPA ACM CORTADA 38X18 CHTRI FT240,
03.MP.N.60402,10409717259,,CHAPA ACM TECBOND 1200X5000X3 MM AZUL BRILHO,
03.MP.N.60403,10409717261,,CHAPA ACM TECBOND 1500X5000X3 MM AZUL FS,
03.MP.N.60404,10409717263,,CHAPA DE ABS PARA FRESART PARA PRODUZIR 50061/50062,
03.MP.N.60405,10409717265,,CHAPA DE ACM AZUL 67X67CM SUPORTE FT240 CORTE TERCEIRIZADO,
04.MP.N.60501,10409717267,CONECTOR SINDAL 10MM,CONECTOR SINDAL 10MM,
04.MP.N.60503,10409717269,"CONECTOR SINDAL 2,5MM S71361 STECK 24A CONECTOR MULTIPLO","CONECTOR SINDAL 2,5MM STECK",
04.MP.N.60600,10409717271,CONTATOR COMPRESSOR CWM-18 50/60HZ,CONTATORA WEG CWM-18 50/60HZ,
04.MP.N.60601,10409717273,CONTATORA/MINICONTATOR CW07-10E -4NA - CORRENTE MAX: 7A,CONTATORA WEG CW07 10E 7A,
04.MP.N.60602,10409717275,CONTATOR CWB 50 11-30D23 220V 50/60HZ,CONTATORA CWB 50 11-30D23 220V 50/60HZ,
04.MP.N.60603,10409717277,CONTATOR CWM-25 50/60HZ,CONTATORA WEG CWM-25 50/60HZ,
04.MP.I.60604,10409717279,CONTATORA MONOFASICA 2 POLOS 40 AMPERES - CONTACTOR LTC-2S-40 2P 40A 208/240V,CONTATORA BAQUELITE 2 POLOS 40 A 220V,
04.MP.I.60605,10409717281,"CONTATORA TRIFASICA 3 POLOS 30 AMPERES - CONTACTOR LTC-3S-30 3P,30A,208/240V",CONTATORA BAQUELITE 3 POLOS 30 A 220V,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/a9dc5cde8914c009a7a9806ed9d01dd0/omie___conta__conv.jpg?response-content-type=image%2Fjpeg&AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1741892577&Signature=yIPUuAo43vtgSGEp8WYuMsqOlTY%3D
03.MP.I.60701,10409717285,,"HELICE 4 PAS 19 FERRO N02.X.0 ZF4.85-H1101-P4-D12,7-SB",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/8ad7976581b313d1b3c47a5a546b22a2/omie___imagem_do_whatsapp_de_2024-12-16_as_171742_9184055b__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=AGgOnke26PXh4ZD0iVdFmofjtTI%3d
03.MP.I.60703,10409717289,,"HELICE 4 PAS 24 FERRO N03.X.0 ZF6-H100-P4-D12,7-SB",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/4e0d2bff92f960a7a232548a90bd2a33/omie___imagem_do_whatsapp_de_2024-12-16_as_171742_c740ba27__conv.jpg?response-content-type=image%2Fjpeg&AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1741889755&Signature=GTCti9x54oEceGHNhbS8%2Flz9hOs%3D
03.MP.N.60704,10409717291,,HELICE ?? PLASTICO PRETA N08.X.0,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/de709c92cf9191c7ccbf3f40ec30add4/omie___imagem_2025-02-26_135940358__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=V4tPx4wl%2bWATI%2fV3%2fCwVzA0oUsM%3d
04.MP.I.60804,10409717295,MOTOR VENTILADOR 1/10CV 75W MONOFASICO 220V 60HZ YDK-120-75-6A - COIL MOTOR 1/10HP 220V-240V 50/60HZ 850RPM CCW COPPER C,MOTOR VENTILADOR 1/10CV 220V YDK-120-75-6A 850RPM,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/5b2035c6192eb3b87a9c601362be2608/omie___imagem_do_whatsapp_de_2024-12-16_as_171739_489aceab__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=6bzS1Tk71uzTJdg2k5HaBKY2sPE%3d
04.MP.I.60805,10409717297,MOTOR VENTILADOR 1/2CV MONO 220V 60HZ TRUSTEC YDK-375-6A15 2 VELOCIDADES 15UF - 1/2V 220 V 60 Hz CLASS B CCW 1050/910 RP,MOTOR VENTILADOR 1/2CV 220V YDK-375-6A15 2 VELOCIDADES 15MFD,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/00d679d6fefe0d4abfb579bdea9cbad7/omie___imagem_do_whatsapp_de_2024-12-16_as_171743_6a77fe86__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=EU3g0LDWSCYT6%2bJuZd1SbFWEUF4%3d
04.MP.I.60806,10409717299,"MOTOR VENTILADOR 1/4CV MONOFASICO 220V 60HZ TRUSTEC YDK-185-6A6 1 VELOCIDADE 5UF - 1/4CV 6 POLES - 1,6A - 1 SPEED - 60HZ",MOTOR VENTILADOR 1/4CV 220V YDK-185-6A6 1 VELOCIDADE 5MFD,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/eecf737a9fac9cdca9e454b3ca18dbdc/omie___imagem_do_whatsapp_de_2024-12-16_as_171745_d97223e8__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=nJNHFocffZsp2j8Jemh3%2fCvwNfE%3d
04.MP.I.60807,10409717301,"MOTOR VENTILADOR FT40 AXIAL 300MM 220V / 100W YWF4E295S-5AN-AES0 IMPORTADO 2,5UF BERON FT40",MOTOR VENTILADOR AXIAL 300 MM EXAUSTOR 100W 220V 2.5MFD,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/c3c60c0ec643e7921153b11f2d683fcc/omie___imagem_do_whatsapp_de_2024-12-16_as_171744_f8b20de5__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=45QhBvbFPA1JK9PAfdBzPYqA5vk%3d
04.MP.I.60808,10409717303,"MOTOR VENTILADOR FT20/25 AXIAL 300MM 220V 77W DUNLI YWFA45-300S-5D 2,5UF",MOTOR VENTILADOR AXIAL 300 MM EXAUSTOR 77W 220V 2.5MFD,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/3fa9052688f68e8fac29a957cd99eb04/omie___imagem_do_whatsapp_de_2024-12-17_as_093335_4dea4d75__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=k7fkOg3hdJ2Q6V3y4Xtm3dvrzXw%3d
03.MP.I.60900,10409717305,,PRENSA CABO NYLON PG-N09 P,
03.MP.I.60901,10409717307,,"PRENSA CABO NYLON 1/2 PG-N13,5 M",
03.MP.N.60902,10409717309,,PRENSA CABO NYLON 3/4 G / PG-24,
03.MP.I.60903,10409717311,,PRENSA CABO NYLON BSP 1/4 PP / PG-N07,
01.MP.N.61014,10409717313,-,MEMBRANA DE PROTECAO TRANSPARENTE CORTINA PLASTICA POLAR CAMARA FRIGORIFICA MATERIAL PVC CRISTAL (POLAR),
01.MP.N.61015,10409717315,,"PELICULA DE PROTECAO UV 8,5X5 ENERV 70 WINTECH",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/5d850d7b171f6c9121b13b9a2c79bb9c/omie___imagem_do_whatsapp_de_2024-12-17_as_102103_e2ede5ee__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=CY%2fWEoBLsK%2f4hAZczT8z3GvwsVQ%3d
04.MP.N.61016,10409717317,PLACA PLC MTZ - TOUCH MTZ1273N/P706,PLACA CONTROLADOR THOLZ MTZ1273N/P706,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/b4824b197d0ce8794a396f517e84eb6a/omie___imagem_do_whatsapp_de_2024-12-16_as_171813_de1d1b01__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=dTVutpjAGYkmwMhdYVK24H1R%2fY8%3d
04.MP.N.61017,10409717319,PLACA PLC PDX - PDX1281N,PLACA CONTROLADOR THOLZ PDX1281N,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/b5980b72aea96abd6c541ee139da6474/omie___imagem_do_whatsapp_de_2024-12-16_as_171815_67119386__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=RwB8IR7DqB0ClN6%2bMPlQc%2b0E0Ck%3d
05.MP.N.61101,10409717321,,"CURVA 90 COBRE 1/2 PAREDE MIN 1,0MM DESCARGA FT60 A 240 C/ DEGELO",
05.MP.N.61102,10409717323,,"CURVA 90 COBRE 3/4 PAREDE MIN 1,0MM SUCCAO FH80/100 S/ DEGELO FT60/80 C/ DEGELO",
05.MP.N.61103,10409717325,,"CURVA 90 COBRE 5/8 PAREDE MIN 1,0MM DESCARGA FT180",
05.MP.N.61104,10409717327,,"OBSOLETO - CURVA 90 COBRE 7/8 PAREDE 1,0MM -SUCCAO FT60 A 240 C/ DEGELO FT120 A 240 S/ DEGELO FH100/160/240",
05.MP.N.61105,10409717329,,LUVA REDUCAO COBRE 7/8 X 1/2 DESCARGA FT60 A 240 C/ DEGELO FH80 A 240 C/ DEGELO,
05.MP.N.61106,10409717331,-,TUBO 1/2 COBRE FLEXIVEL PAREDE 1/32 DESCARGA FT/FH40 A 240,
05.MP.N.61107,10409717333,,TUBO 3/4 COBRE FLEXIVEL PAREDE 1/32 SUCCAO FT60/80/100,
05.MP.N.61108,10409717335,-,TUBO 3/8 COBRE FLEXIVEL PAREDE 1/32 DESCARGA FT20/25/40 50D,
05.MP.N.61109,10409717337,-,TUBO 5/8 COBRE FLEXIVEL PAREDE 1/32 SUCCAO FT25/40/50 FT180,
05.MP.N.61110,10409717339,,TUBO 7/8 COBRE RIGIDO PAREDE 1MM SUCCAO FT120 A 240 S/ DEGELO FT60 A 240 C/ DEGELO FH80 A 240 C/ DEGELO,
05.MP.N.61111,10409717341,,TUBO 1/2 COBRE RIGIDO PAREDE DE 1MM DESCARGA TODAS COM DEGELO EXCETO FT40,
04.MP.I.61200,10409717343,PRESSOSTATO ALTA OPEN 350 CLOSE 250 CARTUCHO 1/4 - PRESSURE SWITCH HPS350250,PRESSOSTATO DE ALTA 350 PSI CARTUCHO ROSCA 1/4,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/dff22092845a261f0a94e90d1008a0ad/omie___imagem_do_whatsapp_de_2024-12-16_as_171810_5a7361bb__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=6N6%2bSYIb0%2fWvW8M1rhzl5O7qa8o%3d
04.MP.I.61201,10409717345,PRESSOSTATO ALTA OPEN 400 CLOSE 200 CARTUCHO 1/4 - PRESSURE SWITCH HPS400200,PRESSOSTATO DE ALTA 400 PSI CARTUCHO ROSCA 1/4,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/5e45a189ce70c3d13502d6936870d3e1/omie___imagem_do_whatsapp_de_2024-12-16_as_171811_e19acb3d__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=gU9%2f1gvwnXF5U4D63t9PO8y8Gdc%3d
04.MP.I.61202,10409717347,PRESSOSTATO ALTA OPEN 600 CLOSE 400 CARTUCHO 1/4 - PRESSURE SWITCH HPS600400,PRESSOSTATO DE ALTA 600 PSI CARTUCHO ROSCA 1/4,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/3ce5267ae9f302ec30ab1395e7556db1/omie___imagem_do_whatsapp_de_2024-12-16_as_171746_d7a346e8__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=UmpELxbfxhbCQXvOC%2fZlBDxSBKI%3d
04.MP.N.61203,10409717349,PRESSOSTATO ALTA OPEN 450 PSI,PRESSOSTATO DE ALTA 450 PSI CARTUCHO ROSCA 1/4,
04.MP.I.61204,10409717351,PRESSOSTATO BAIXA OPEN 05 CLOSE 20 CARTUCHO 1/4 - PRESSURE SWITCH LPS0520,PRESSOSTATO DE BAIXA 5 PSI CARTUCHO ROSCA 1/4,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/f1d67b702465ea43ca408702a9aa841f/omie___imagem_do_whatsapp_de_2024-12-16_as_171745_8c82e66a__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=45XMQy%2b9TmzLHjFNogVXAzdh26c%3d
04.MP.I.61205,10409717353,PRESSOSTATO BAIXA OPEN 35 CLOSE 60 CARTUCHO 1/4 PRESSURE SWITCH-LPS3560,PRESSOSTATO DE BAIXA 35 PSI CARTUCHO ROSCA 1/4,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/3b1e318806dff26b0d43c62e45670c91/omie___imagem_do_whatsapp_de_2024-12-16_as_171747_6a3d22bc__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=QnWHalAesyYnFzNnZdw1n7odqs0%3d
04.MP.N.61302,10409717355,SENSOR DE FLUXO - AMPOLA FT/FH REF: PROD PJ - GRANDE,SENSOR DE FLUXO FT 50MM,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/358ff113752bdaadf340b92fb3fb3d6b/omie___imagem_do_whatsapp_de_2024-12-17_as_095833_2ffe545c__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=ygq9bo9V3swzd7jD8A%2fA%2bN9c%2b5g%3d
03.MP.N.61400,10409717357,-,SUPORTE MOTOR VENTILADOR P/ MOTOR 1/10CV FT50/70 PRETO,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/14dc5ae16a390f41ddc0e084051edc25/omie___captura_de_tela_2024-11-05_111209__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=2nJmRgyn%2b8LXzE40OTvV0spFuWk%3d
03.MP.N.61401,10409717359,,SUPORTE MOTOR VENTILADOR P/ MOTOR 1/10CV FT50/70 GALVANIZADA E PINTADA,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/ea621c7b8fd904a374a0b8e2a3a09214/29c84f3f-8005-4be5-b91c-58d126704aa1__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=nXsblZjdWDZSeQm4ejhpBUY9ktA%3d
09.MP.N.61500,10409717361,,"REBITE ALUMINIO 4,0X10MM",
09.MP.N.61501,10409717363,,"REBITE ALUMINIO 6,2MM",
04.MP.N.61600,10409717365,RELE SEQUENCIA DE FASE - RMW17-SF01D90 - 208V A 480V,RELE SEQUENCIA DE FASE WEG - RMW17-SF01D90 - 208V A 480V,
04.MP.N.61601,10409717367,RELE RETARDO DEGELO TEMPORIZADOR 3 30 MINUTOS,RELE TEMPORIZADOR WEG 3 30 MINUTOS,
04.MP.N.61602,10409717369,RELE SEQUENCIA/ PROTETOR FASE RPW-FSFD70 / RMW17-FSF01D97 380 - 480V,RELE SEQUENCIA/PROTETOR FASE WEG RPW-FSFD70 / RMW17-FSF01D97 380 - 480V,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/f46390f1aeb6560fd4e328a53b611a1b/omie___imagem_do_whatsapp_de_2024-12-16_as_171814_fac6ee48__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=tGcXyEvFbJdPyB9tks5FKUuIpbM%3d
04.MP.N.61603,10409717371,RELE SEQUENCIA/ PROTETOR FASE RTW17-A01U030ME40220-240V3-30 min,RELE SEQUENCIA/ PROTETOR FASE RTW17-A01U030ME40220-240V3-30 min,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/a5db7a726cb395856446ce64fcbb7e19/omie___imagem_do_whatsapp_de_2024-12-16_as_171814_a6499a7e__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658963&Signature=lBHvxr%2boQjoeTBFmfhmW5jRECCA%3d
04.MP.N.61604,10409717373,RELE TEMPORIZADOR RTW17 30/300 SEGUNDOS,RELE TEMPORIZADOR RTW17 30/300 SEGUNDOS,
04.MP.N.61605,10409717375,,RESISTOR 1/4 WATT,
04.MP.N.61700,10409717377,SENSOR DE FLUXO - AMPOLA FT/FH REF: PROD PJ - PEQUENO,SENSOR DE FLUXO FT 40MM,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/6d4a60794e4f9d38475f9259eebfd2db/omie___imagem_do_whatsapp_de_2024-12-17_as_095359_1b6a9605__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=nQtaIZaW9laUlzY2i6dEGmn1jdw%3d
04.MP.I.61701,10409717379,"SENSOR DE TEMPERATURA PISCINA/EVAPORADOR RESISTENCIA 10K OHMS - NTC SENSOR PROBE NIQUEL PLATED BRAS, 10K OHMS, 3%, B=343",SENSOR DE TEMPERATURA 10K FROMTHERM,
04.MP.N.61800,10409717382,,TERMOSTATO DEGELO 0 A 40,
04.MP.N.61801,10409717384,,TERMOSTATO DEGELO ELETROMECÂNICO 00C A +30C,
04.MP.N.61802,10409717386,,TERMOSTATO UNIVERSAL BULBO LONGO ROBERTSHA W,
04.MP.N.61803,10409717388,,TERMOSTATO VENTILADOR 02 VELOCIDADES,
03.MP.N.62000,10409717394,,"TUBO CORRUGADO 12,7MM",
03.MP.N.62001,10409717396,,"TUBO CORRUGADO 6,0MM",
03.MP.N.62002,10409717398,,TUBO ISOLANTE 3/4 12MM PAREDE 9MM ELASTOMERICO,
03.MP.N.62003,10409717400,,ESPONJOSO 1.7/8 48MM CONDENSADORA TUBO ISOLANTE ELASTOMERICO ARMAFLEX PAREDE 9MM,
03.MP.N.62004,10409717402,,ESPONJOSO 1/2 12MM TUBO ISOLANTE ELASTOMERICO CLASS1 ARMAFLEX PAREDE 9MM,
03.MP.N.62005,10409717404,,ESPONJOSO 3/8 10MM TUBO ISOLANTE ELASTOMERICO CLASS1 ARMAFLEX PAREDE 9MM,
03.MP.N.62006,10409717406,,TUBO TERMO RETRATIL 20X70MM PRETO USO: LOKRING,
03.MP.N.62007,10409717408,,"TUBO TERMORETRATIL 12,7 X 45 MM AMARELO USO IDENTIFICACAO FT240",
03.MP.N.62008,10409717410,,"TUBO TERMORETRATIL 12,7 X 45 MM VERDE USO IDENTIFICACAO FT240",
05.MP.I.62009,10409717412,,TUBO TITANIO 1/2 - Gr1 ASTM B338 Titanium Welded Tube - ¦12.7*0. 8*Coil,
05.MP.I.62010,10409717414,,TUBO TITANIO 3/8 GR2 Titanium Seamless Tube ¦ 9.5*0.8*5000,
03.MP.N.62011,10409717416,,UNIAO FH 32MM PPR FH40/FH50 DN32 **(MARCA TIGRE)**,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/b79d5d3584454d9933958621d437d800/omie___imagem_do_whatsapp_de_2024-12-17_as_093334_7ac23968__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=WF3K1pcsy3lgbWbWTcOeOnnWMx4%3d
03.MP.N.62012,10409717418,,UNIAO ALUMINIO PPR 40MM TEIXEIRA ROSCA 1.1/4,
05.MP.I.62013,10409717420,,VALVULA DE DEGELO/REVERSAO GAS QUENTE TAMANHO G 60000 BTU 4 WAY VALVE - DSF35-1 5/8 * 7/8,
05.MP.I.62014,10409717422,,VALVULA DE DEGELO/REVERSAO GAS QUENTE TAMANHO P 36000 BTU 4WAY VALVE - DHF-9 3/8 * 1/2,
05.MP.I.62015,10409717424,,VALVULA DE SERVICO 1/4 - 5CM - ACCESS VALVE AV04A05T-6 1/4 - 5CM - THICKNESS 0.6MM,
04.MP.I.62016,10409717426,BOBINA SOLENOIDE VALVULA DE DEGELO/REVERSAO,BOBINA VALVULA REVERSAO 4 VIAS 40CM LONGTHERM,
05.MP.N.62017,10409717428,,VARISTOR S07K275V EPCOS/2015,
03.MC.N.62018,10409717430,,VEDANTE LIQUIDO,
04.MP.N.62019,10409717432,,VISOR IHM PDX - DIGITAL PDX1281N,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/470af9d401719185b23696f910d7fdaa/omie___imagem_do_whatsapp_de_2024-12-16_as_171815_a834ecf1__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=YCEW7qh1rFyFreU7ta9e73BZHZw%3d
04.MP.N.62020,10409717434,,VISOR IHM MTZ - TOUCH DO CONJUNTO MTZ1273N/P706,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/82a275a486c1307c0ef0b4bc6fd67b9f/omie___imagem_do_whatsapp_de_2024-12-16_as_171813_8d6a8cf8__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658962&Signature=fYykBKTvugzn5acZTaFR309Drow%3d
03.MC.N.70000,10409717436,,ABRACADEIRA 32X44 (14MM) INOX,
03.MP.N.70001,10409717438,,ABRACADEIRA DE PVC PARA TUBO DE 40MM A 75MM FT50,
03.MP.N.70002,10409717440,,ABRACADEIRA DE NYLON PRETA 12X640 MM,
03.MP.N.70003,10409717442,,"ABRACADEIRA DE NYLON PRETA 2,5X100MM",
